"trial","sample","cell","time_in_ms","recording_name","hemi","genotype","sex","age","region"
80,4112,9,411.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
80,7774,9,777.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
80,13298,9,1329.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
80,14683,9,1468.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
81,3598,9,359.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
81,10735,9,1073.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
81,13014,9,1301.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
82,3563,9,356.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
82,4674,9,467.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
82,9051,9,905.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
82,11849,9,1184.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
82,14824,9,1482.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
83,1012,9,101.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
83,4732,9,473.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
83,5376,9,537.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
83,11016,9,1101.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
83,14334,9,1433.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
84,3313,9,331.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
84,4518,9,451.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
84,5894,9,589.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
84,6773,9,677.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
84,10478,9,1047.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
84,14765,9,1476.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
85,428,9,42.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
85,9754,9,975.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
85,12581,9,1258.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
86,2817,9,281.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
86,4908,9,490.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
86,9941,9,994.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
86,15309,9,1530.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
87,606,9,60.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
87,8219,9,821.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
87,9558,9,955.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
87,12019,9,1201.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
87,13586,9,1358.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,1207,9,120.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,1773,9,177.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,4262,9,426.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,6258,9,625.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,7689,9,768.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,9033,9,903.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,10790,9,1079,"20171208f018","RH","CBA/J","M","P30:60","ACx"
88,14488,9,1448.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
89,1489,9,148.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
89,5429,9,542.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
89,9304,9,930.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
89,9963,9,996.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
89,10763,9,1076.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
89,13067,9,1306.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
90,482,9,48.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
90,3846,9,384.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
90,8278,9,827.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
90,9995,9,999.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
90,11274,9,1127.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
90,13378,9,1337.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
91,3211,9,321.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
91,7612,9,761.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
91,8229,9,822.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
91,9726,9,972.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
91,11337,9,1133.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
91,12661,9,1266.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
92,1151,9,115.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
92,7161,9,716.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
92,11267,9,1126.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
92,12724,9,1272.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
92,14473,9,1447.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
92,14923,9,1492.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
93,865,9,86.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,1166,9,116.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,1389,9,138.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,5291,9,529.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,5729,9,572.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,7115,9,711.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,8358,9,835.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,10458,9,1045.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,11679,9,1167.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,12983,9,1298.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
94,13707,9,1370.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,2943,9,294.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,3457,9,345.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,4753,9,475.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,5837,9,583.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,8040,9,804,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,8576,9,857.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,10019,9,1001.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,10366,9,1036.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,13176,9,1317.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
95,13618,9,1361.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,3080,9,308,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,5841,9,584.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,6174,9,617.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,9216,9,921.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,9677,9,967.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,10427,9,1042.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,11214,9,1121.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
96,13850,9,1385,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,2781,9,278.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,5123,9,512.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,8437,9,843.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,8677,9,867.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,10345,9,1034.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,11480,9,1148,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,12191,9,1219.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
97,14457,9,1445.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
98,8388,9,838.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
98,10319,9,1031.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
98,11567,9,1156.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
98,12756,9,1275.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,819,9,81.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,6641,9,664.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,8622,9,862.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,9506,9,950.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,10833,9,1083.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,11378,9,1137.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
99,13289,9,1328.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
100,1641,9,164.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
100,2709,9,270.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
100,6554,9,655.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
100,9054,9,905.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
100,14317,9,1431.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
101,355,9,35.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
101,4349,9,434.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
101,5291,9,529.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
101,10198,9,1019.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
101,11627,9,1162.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
101,12282,9,1228.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,921,9,92.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,1175,9,117.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,5300,9,530,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,7404,9,740.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,9018,9,901.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,9756,9,975.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,10288,9,1028.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
102,12518,9,1251.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,2254,9,225.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,5295,9,529.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,9124,9,912.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,10507,9,1050.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,11981,9,1198.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,13792,9,1379.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
103,14956,9,1495.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,342,9,34.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,2044,9,204.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,2845,9,284.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,3277,9,327.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,5600,9,560,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,6991,9,699.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,8909,9,890.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,10857,9,1085.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,13514,9,1351.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
104,14806,9,1480.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,629,9,62.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,2324,9,232.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,3207,9,320.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,6498,9,649.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,7917,9,791.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,10634,9,1063.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,11048,9,1104.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,13608,9,1360.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
105,15076,9,1507.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,1607,9,160.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,4651,9,465.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,5396,9,539.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,6951,9,695.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,10907,9,1090.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,13442,9,1344.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
106,13984,9,1398.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,2530,9,253,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,2829,9,282.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,7203,9,720.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,9043,9,904.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,10636,9,1063.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,12601,9,1260.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
107,12995,9,1299.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,1586,9,158.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,3317,9,331.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,4772,9,477.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,5472,9,547.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,7161,9,716.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,9119,9,911.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,12256,9,1225.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,12983,9,1298.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
108,13854,9,1385.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,1438,9,143.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,3118,9,311.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,4812,9,481.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,6023,9,602.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,8127,9,812.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,9523,9,952.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,10563,9,1056.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,12888,9,1288.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
109,13987,9,1398.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,3491,9,349.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,6352,9,635.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,8677,9,867.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,9597,9,959.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,9981,9,998.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,11827,9,1182.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,12626,9,1262.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
110,14320,9,1432,"20171208f018","RH","CBA/J","M","P30:60","ACx"
111,3898,9,389.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
111,5714,9,571.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
111,8625,9,862.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
111,11357,9,1135.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
111,14352,9,1435.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
111,15073,9,1507.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
112,1459,9,145.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,826,9,82.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,2586,9,258.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,3029,9,302.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,3409,9,340.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,5524,9,552.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,7433,9,743.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,9901,9,990.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,10173,9,1017.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,12607,9,1260.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,13493,9,1349.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
113,14879,9,1487.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,2541,9,254.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,6797,9,679.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,7962,9,796.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,8701,9,870.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,9688,9,968.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,11750,9,1175,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,13727,9,1372.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
114,14710,9,1471,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,1458,9,145.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,4290,9,429,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,6494,9,649.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,9473,9,947.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,11740,9,1174,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,12172,9,1217.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
115,14876,9,1487.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,6415,9,641.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,6701,9,670.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,8935,9,893.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,9367,9,936.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,10522,9,1052.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,11848,9,1184.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,12927,9,1292.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
116,14815,9,1481.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,3354,9,335.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,3580,9,358,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,4574,9,457.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,5044,9,504.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,6031,9,603.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,7318,9,731.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,7673,9,767.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,9966,9,996.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,10577,9,1057.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
117,13875,9,1387.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,1779,9,177.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,2756,9,275.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,3343,9,334.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,4166,9,416.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,6204,9,620.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,6577,9,657.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,8767,9,876.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,10148,9,1014.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,11142,9,1114.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,12163,9,1216.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,12949,9,1294.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
118,14803,9,1480.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
119,331,9,33.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
119,3515,9,351.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
119,5636,9,563.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
119,8525,9,852.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
119,11702,9,1170.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
119,13570,9,1357,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,575,9,57.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,931,9,93.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,4283,9,428.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,4838,9,483.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,9722,9,972.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,10533,9,1053.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,13511,9,1351.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
120,14400,9,1440,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,1546,9,154.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,6436,9,643.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,9518,9,951.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,9885,9,988.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,13940,9,1394,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,14212,9,1421.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,14603,9,1460.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
121,15117,9,1511.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
122,3563,9,356.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
122,9798,9,979.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
123,11750,9,1175,"20171208f018","RH","CBA/J","M","P30:60","ACx"
124,14860,9,1486,"20171208f018","RH","CBA/J","M","P30:60","ACx"
125,5305,9,530.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
125,15341,9,1534.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
126,7103,9,710.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
126,10868,9,1086.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
129,5204,9,520.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
129,9987,9,998.7,"20171208f018","RH","CBA/J","M","P30:60","ACx"
129,12748,9,1274.8,"20171208f018","RH","CBA/J","M","P30:60","ACx"
130,1159,9,115.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
131,4475,9,447.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
132,3463,9,346.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
132,10839,9,1083.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
132,13269,9,1326.9,"20171208f018","RH","CBA/J","M","P30:60","ACx"
133,1225,9,122.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
133,6800,9,680,"20171208f018","RH","CBA/J","M","P30:60","ACx"
133,10775,9,1077.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
133,14372,9,1437.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
134,6320,9,632,"20171208f018","RH","CBA/J","M","P30:60","ACx"
135,2556,9,255.6,"20171208f018","RH","CBA/J","M","P30:60","ACx"
135,12791,9,1279.1,"20171208f018","RH","CBA/J","M","P30:60","ACx"
135,14954,9,1495.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
136,1682,9,168.2,"20171208f018","RH","CBA/J","M","P30:60","ACx"
136,14805,9,1480.5,"20171208f018","RH","CBA/J","M","P30:60","ACx"
137,4610,9,461,"20171208f018","RH","CBA/J","M","P30:60","ACx"
137,7163,9,716.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
138,3530,9,353,"20171208f018","RH","CBA/J","M","P30:60","ACx"
138,11960,9,1196,"20171208f018","RH","CBA/J","M","P30:60","ACx"
139,6763,9,676.3,"20171208f018","RH","CBA/J","M","P30:60","ACx"
139,8634,9,863.4,"20171208f018","RH","CBA/J","M","P30:60","ACx"
1,2065,10,206.5,"20180219f012","RH","CBA/J","M","P30:60","ACx"
1,5696,10,569.6,"20180219f012","RH","CBA/J","M","P30:60","ACx"
1,6292,10,629.2,"20180219f012","RH","CBA/J","M","P30:60","ACx"
1,7344,10,734.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
2,48,10,4.8,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,384,10,38.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,1504,10,150.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,2073,10,207.3,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,2555,10,255.5,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,4652,10,465.2,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,6268,10,626.8,"20180219f012","RH","CBA/J","M","P30:60","ACx"
3,6641,10,664.1,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,170,10,17,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,194,10,19.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,1363,10,136.3,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,2029,10,202.9,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,2208,10,220.8,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,2369,10,236.9,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,5402,10,540.2,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,14860,10,1486,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,15014,10,1501.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,15265,10,1526.5,"20180219f012","RH","CBA/J","M","P30:60","ACx"
4,15324,10,1532.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
5,82,10,8.2,"20180219f012","RH","CBA/J","M","P30:60","ACx"
5,394,10,39.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
5,1256,10,125.6,"20180219f012","RH","CBA/J","M","P30:60","ACx"
5,14757,10,1475.7,"20180219f012","RH","CBA/J","M","P30:60","ACx"
6,8109,10,810.9,"20180219f012","RH","CBA/J","M","P30:60","ACx"
6,10244,10,1024.4,"20180219f012","RH","CBA/J","M","P30:60","ACx"
